"units1","units2","units3","num_layers","dropout1","activation","final_activation","optimizer","lr","batch_size","mae","rmse","mse"
64,128,32,3,0.2,"tanh","relu","adam",0.001,128,22278.755253548,36272.2075301469,1315673039.11005
128,128,32,3,0.2,"tanh","relu","adam",0.001,128,22278.3239514575,36271.9696224021,1315655780.28846
256,128,32,3,0.2,"tanh","relu","adam",0.001,128,22278.1139758536,36271.8446870933,1315646717.00462
64,32,64,3,0.2,"tanh","relu","adam",0.001,128,22281.416632394,36273.8807274,1315794423.02564
128,32,64,3,0.2,"tanh","relu","adam",0.001,128,22279.4391013384,36272.6611209592,1315705944.79595
256,32,64,3,0.2,"tanh","relu","adam",0.001,128,22277.6723858226,36271.5861239549,1315627959.94748
64,64,64,3,0.2,"tanh","relu","adam",0.001,128,22279.3377115708,36272.639447903,1315704372.51757
128,64,64,3,0.2,"tanh","relu","adam",0.001,128,22271.4239745646,36267.7504417287,1315349722.10352
256,64,64,3,0.2,"tanh","relu","adam",0.001,128,22266.6020949104,36264.7815956889,1315134384.18301
64,128,64,3,0.2,"tanh","relu","adam",0.001,128,22272.5577947226,36268.4347577255,1315399359.77539
128,128,64,3,0.2,"tanh","relu","adam",0.001,128,22273.9615912871,36269.3071297958,1315462639.67546
256,128,64,3,0.2,"tanh","relu","adam",0.001,128,22279.5266419487,36272.7508505091,1315712454.26311
64,32,16,3,0.3,"tanh","relu","adam",0.001,128,22280.7936518879,36273.5241126409,1315768551.55034
128,32,16,3,0.3,"tanh","relu","adam",0.001,128,22279.7637753523,36272.8557643986,1315720065.30486
256,32,16,3,0.3,"tanh","relu","adam",0.001,128,22279.7686076941,36272.8732761242,1315721335.70576
64,64,16,3,0.3,"tanh","relu","adam",0.001,128,22277.4388840126,36271.4392126213,1315617302.55488
128,64,16,3,0.3,"tanh","relu","adam",0.001,128,22276.8195810282,36271.0562057757,1315589518.28254
256,64,16,3,0.3,"tanh","relu","adam",0.001,128,22278.4586333867,36272.0684595928,1315662950.33739
64,128,16,3,0.3,"tanh","relu","adam",0.001,128,22277.8952855197,36271.7232173922,1315637905.15911
128,128,16,3,0.3,"tanh","relu","adam",0.001,128,22278.4503498366,36272.0584563828,1315662224.66325
256,128,16,3,0.3,"tanh","relu","adam",0.001,128,22277.3825117892,36271.4060905772,1315614899.78756
64,32,32,3,0.3,"tanh","relu","adam",0.001,128,22276.4527970914,36270.8228882776,1315572592.9928
128,32,32,3,0.3,"tanh","relu","adam",0.001,128,22277.1464886629,36271.2737705019,1315605300.9347
256,32,32,3,0.3,"tanh","relu","adam",0.001,128,22280.6536092541,36273.4332165431,1315761957.31501
64,64,32,3,0.3,"tanh","relu","adam",0.001,128,22276.5365556948,36270.8709920416,1315576082.52132
128,64,32,3,0.3,"tanh","relu","adam",0.001,128,22266.6024908441,36264.7827252325,1315134466.10832
256,64,32,3,0.3,"tanh","relu","adam",0.001,128,22273.9037144473,36269.2705437565,1315459985.7762
64,128,32,3,0.3,"tanh","relu","adam",0.001,128,22276.5653071693,36270.8855299649,1315577137.12782
128,128,32,3,0.3,"tanh","relu","adam",0.001,128,22276.0248364716,36270.5708039105,1315554306.44148
256,128,32,3,0.3,"tanh","relu","adam",0.001,128,22275.9323834867,36270.5195717687,1315550590.00606
64,32,64,3,0.3,"tanh","relu","adam",0.001,128,22279.4624472549,36272.6926949511,1315708235.34236
128,32,64,3,0.3,"tanh","relu","adam",0.001,128,22274.9482109511,36269.897177911,1315505441.29623
256,32,64,3,0.3,"tanh","relu","adam",0.001,128,22279.3012593371,36272.5879297178,1315700635.11911
64,64,64,3,0.3,"tanh","relu","adam",0.001,128,22268.1397531755,36265.7179332284,1315202297.21248
128,64,64,3,0.3,"tanh","relu","adam",0.001,128,22280.7302014674,36273.4641471944,1315764201.2378
256,64,64,3,0.3,"tanh","relu","adam",0.001,128,22278.2603084228,36271.9469036763,1315654132.18311
64,128,64,3,0.3,"tanh","relu","adam",0.001,128,22277.7454875112,36271.5977736894,1315628805.05631
128,128,64,3,0.3,"tanh","relu","adam",0.001,128,22269.1879796332,36266.352003946,1315248287.67412
256,128,64,3,0.3,"tanh","relu","adam",0.001,128,22270.2496653181,36267.0231387254,1315296967.34484
64,32,16,3,0.2,"elu","relu","adam",0.001,128,22281.6012126736,36273.9985299589,1315802969.35146
128,32,16,3,0.2,"elu","relu","adam",0.001,128,22275.6696495576,36270.3643221659,1315539328.06265
256,32,16,3,0.2,"elu","relu","adam",0.001,128,22272.8033349839,36268.7080959776,1315419186.95123
64,64,16,3,0.2,"elu","relu","adam",0.001,128,22281.493265254,36273.9222043571,1315797432.08775
128,64,16,3,0.2,"elu","relu","adam",0.001,128,22274.2080889471,36269.4784408711,1315475066.37281
256,64,16,3,0.2,"elu","relu","adam",0.001,128,22275.5354499275,36270.2629806082,1315531976.68248
64,128,16,3,0.2,"elu","relu","adam",0.001,128,22276.5215705742,36270.8695477036,1315575977.74653
128,128,16,3,0.2,"elu","relu","adam",0.001,128,22260.1128269976,36260.7911396109,1314844974.07048
256,128,16,3,0.2,"elu","relu","adam",0.001,128,22256.8526176828,36258.7480150003,1314696807.61529
64,32,32,3,0.2,"elu","relu","adam",0.001,128,22281.6826828398,36274.061622385,1315807546.58459
128,32,32,3,0.2,"elu","relu","adam",0.001,128,22278.465414748,36272.098091841,1315665099.98413
256,32,32,3,0.2,"elu","relu","adam",0.001,128,22278.775041647,36272.2569326528,1315676622.98838
64,64,32,3,0.2,"elu","relu","adam",0.001,128,22281.7237463765,36274.087532454,1315809426.31213
128,64,32,3,0.2,"elu","relu","adam",0.001,128,22280.4037201811,36273.2687616341,1315750026.65374
256,64,32,3,0.2,"elu","relu","adam",0.001,128,22231.6801918492,36243.0542484416,1313558981.25548
64,128,32,3,0.2,"elu","relu","adam",0.001,128,22254.396148855,36256.98915665,1314569262.70543
128,128,32,3,0.2,"elu","relu","adam",0.001,128,22274.3635396199,36269.546765772,1315480022.59452
256,128,32,3,0.2,"elu","relu","adam",0.001,128,22278.3011373336,36271.9376152143,1315653458.362
64,32,64,3,0.2,"elu","relu","adam",0.001,128,22279.1540708741,36272.4584943044,1315691245.22104
128,32,64,3,0.2,"elu","relu","adam",0.001,128,22276.5827836051,36270.9205448678,1315579677.17212
256,32,64,3,0.2,"elu","relu","adam",0.001,128,22219.62441586,36235.2606382425,1312994113.52137
64,64,64,3,0.2,"elu","relu","adam",0.001,128,22280.4293640157,36273.2521863006,1315748824.17096
128,64,64,3,0.2,"elu","relu","adam",0.001,128,22269.5246128024,36266.6920270014,1315272950.58137
256,64,64,3,0.2,"elu","relu","adam",0.001,128,22260.7140101447,36261.0239500125,1314861857.90338
64,128,64,3,0.2,"elu","relu","adam",0.001,128,22131.2565497196,36181.0870195953,1309071057.91953
128,128,64,3,0.2,"elu","relu","adam",0.001,128,22268.3353507085,36265.7598795744,1315205339.64295
256,128,64,3,0.2,"elu","relu","adam",0.001,128,22264.1791259014,36263.3646339752,1315031614.57664
64,32,16,3,0.3,"elu","relu","adam",0.001,128,22281.107919628,36273.6915241603,1315780696.78994
128,32,16,3,0.3,"elu","relu","adam",0.001,128,22273.172173594,36268.8261030274,1315427746.89164
256,32,16,3,0.3,"elu","relu","adam",0.001,128,22256.6643546133,36258.6619454923,1314690566.07749
64,64,16,3,0.3,"elu","relu","adam",0.001,128,22273.2349167773,36268.8474038041,1315429292.00043
128,64,16,3,0.3,"elu","relu","adam",0.001,128,22248.4283693487,36253.7093671439,1314331442.87734
256,64,16,3,0.3,"elu","relu","adam",0.001,128,22194.8451087547,36220.1894079853,1311902120.75033
64,128,16,3,0.3,"elu","relu","adam",0.001,128,22270.7016820402,36267.2140554363,1315310815.34283
128,128,16,3,0.3,"elu","relu","adam",0.001,128,22275.045812531,36269.9504788919,1315509307.74127
256,128,16,3,0.3,"elu","relu","adam",0.001,128,22242.103861303,36249.5610907741,1314030679.27376
64,32,32,3,0.3,"elu","relu","adam",0.001,128,22275.455619281,36270.234050868,1315529878.10475
128,32,32,3,0.3,"elu","relu","adam",0.001,128,22242.6342823289,36249.9555193826,1314059275.15722
256,32,32,3,0.3,"elu","relu","adam",0.001,128,22267.1637040196,36265.1455454241,1315160781.43079
64,64,32,3,0.3,"elu","relu","adam",0.001,128,22234.41750249,36244.2599582877,1313646379.92394
128,64,32,3,0.3,"elu","relu","adam",0.001,128,22281.4721332409,36273.9265986067,1315797750.88111
256,64,32,3,0.3,"elu","relu","adam",0.001,128,22241.1298243349,36248.965269069,1313987483.07817
64,128,32,3,0.3,"elu","relu","adam",0.001,128,22279.4960774111,36272.6543850932,1315705456.14042
128,128,32,3,0.3,"elu","relu","adam",0.001,128,22263.6613680377,36262.903106266,1314998141.69444
256,128,32,3,0.3,"elu","relu","adam",0.001,128,22200.8105553136,36223.5415715671,1312144963.98705
64,32,64,3,0.3,"elu","relu","adam",0.001,128,22277.4409212578,36271.3817821831,1315613136.38888
128,32,64,3,0.3,"elu","relu","adam",0.001,128,22262.3029460473,36262.1302183926,1314942087.97566
256,32,64,3,0.3,"elu","relu","adam",0.001,128,22271.432998361,36267.7790973604,1315351800.65493
64,64,64,3,0.3,"elu","relu","adam",0.001,128,22270.0438983151,36266.9141638158,1315289062.96558
128,64,64,3,0.3,"elu","relu","adam",0.001,128,22278.3341381152,36271.9497653224,1315654339.77807
256,64,64,3,0.3,"elu","relu","adam",0.001,128,22268.5253371181,36265.9335253514,1315217934.46521
64,128,64,3,0.3,"elu","relu","adam",0.001,128,22274.0501193278,36269.3312681566,1315464390.63928
128,128,64,3,0.3,"elu","relu","adam",0.001,128,22250.3140006499,36254.4148716791,1314382597.68782
256,128,64,3,0.3,"elu","relu","adam",0.001,128,22261.4378381642,36261.4798917117,1314894923.93701
64,32,16,3,0.2,"relu","relu","rmsprop",0.001,128,24455.9424124053,29421.8174768013,865643343.638209
128,32,16,3,0.2,"relu","relu","rmsprop",0.001,128,23923.6810339725,29099.5881334305,846786029.535287
256,32,16,3,0.2,"relu","relu","rmsprop",0.001,128,24284.0671312737,29266.9166168217,856552408.255993
64,64,16,3,0.2,"relu","relu","rmsprop",0.001,128,23438.7845717921,28840.3761516603,831767296.569254
128,64,16,3,0.2,"relu","relu","rmsprop",0.001,128,23402.8576882102,28805.6067254777,829762978.822887
256,64,16,3,0.2,"relu","relu","rmsprop",0.001,128,23542.3260091146,28857.1954559533,832737729.583091
64,128,16,3,0.2,"relu","relu","rmsprop",0.001,128,24152.8978160511,29190.5345592097,852087307.852414
128,128,16,3,0.2,"relu","relu","rmsprop",0.001,128,22795.7850304806,28472.0487301811,810657558.893807
256,128,16,3,0.2,"relu","relu","rmsprop",0.001,128,22149.9799434777,28194.5686121922,794933699.227612
64,32,32,3,0.2,"relu","relu","rmsprop",0.001,128,23614.9426565459,28964.0427146595,838915770.376623
128,32,32,3,0.2,"relu","relu","rmsprop",0.001,128,23830.6284845526,28994.9341308033,840706205.249622
256,32,32,3,0.2,"relu","relu","rmsprop",0.001,128,23251.0371019768,28767.1706279007,827550105.934753
64,64,32,3,0.2,"relu","relu","rmsprop",0.001,128,23607.1543782552,28865.5707684107,833221175.786124
128,64,32,3,0.2,"relu","relu","rmsprop",0.001,128,22975.2631392045,28526.0534185382,813735723.637295
256,64,32,3,0.2,"relu","relu","rmsprop",0.001,128,22672.0557454427,28392.7722795799,806149517.720081
64,128,32,3,0.2,"relu","relu","rmsprop",0.001,128,22811.552882339,28478.6257319468,811032123.580305
128,128,32,3,0.2,"relu","relu","rmsprop",0.001,128,22950.8595007694,28569.3925337091,816210189.745154
256,128,32,3,0.2,"relu","relu","rmsprop",0.001,128,21742.1118441495,28053.3888538536,786992626.185519
64,32,64,3,0.2,"relu","relu","rmsprop",0.001,128,23656.9604788116,28887.3700127135,834480146.251422
128,32,64,3,0.2,"relu","relu","rmsprop",0.001,128,23398.2780391809,28725.4446444691,825151170.02246
256,32,64,3,0.2,"relu","relu","rmsprop",0.001,128,22611.4671889796,28362.9477296944,804456803.917379
64,64,64,3,0.2,"relu","relu","rmsprop",0.001,128,22960.4592285156,28552.5318459084,815247074.811616
128,64,64,3,0.2,"relu","relu","rmsprop",0.001,128,22755.3876842152,28410.1696311446,807137738.470413
256,64,64,3,0.2,"relu","relu","rmsprop",0.001,128,21883.2671786222,28050.4655266192,786828616.26005
64,128,64,3,0.2,"relu","relu","rmsprop",0.001,128,22286.5219134706,28187.6904845416,794545894.852319
128,128,64,3,0.2,"relu","relu","rmsprop",0.001,128,21952.0073057232,28038.3238727161,786147605.591323
256,128,64,3,0.2,"relu","relu","rmsprop",0.001,128,21513.3736516779,27832.6581306366,774656858.616894
64,32,16,3,0.3,"relu","relu","rmsprop",0.001,128,24415.82849491,29331.8570733726,860357839.372757
128,32,16,3,0.3,"relu","relu","rmsprop",0.001,128,24184.0009617661,29204.9780193799,852930741.112461
256,32,16,3,0.3,"relu","relu","rmsprop",0.001,128,23908.6474979285,29105.9418443869,847155850.648831
64,64,16,3,0.3,"relu","relu","rmsprop",0.001,128,24176.1596679688,29269.9250399851,856728511.846345
128,64,16,3,0.3,"relu","relu","rmsprop",0.001,128,24002.2265698982,29092.21749382,846357118.707724
256,64,16,3,0.3,"relu","relu","rmsprop",0.001,128,23013.9018406723,28649.7682083263,820809218.390823
64,128,16,3,0.3,"relu","relu","rmsprop",0.001,128,22837.3903956558,28527.5426028938,813820686.959918
128,128,16,3,0.3,"relu","relu","rmsprop",0.001,128,23187.2879897609,28590.3530605011,817408288.124107
256,128,16,3,0.3,"relu","relu","rmsprop",0.001,128,22983.3909357244,28525.6858607726,813714753.827479
64,32,32,3,0.3,"relu","relu","rmsprop",0.001,128,23952.5469341856,29041.4683463619,843406883.71274
128,32,32,3,0.3,"relu","relu","rmsprop",0.001,128,23665.6249112216,28905.9485269007,835553860.239835
256,32,32,3,0.3,"relu","relu","rmsprop",0.001,128,23246.9300870028,28651.9536129647,820934445.83948
64,64,32,3,0.3,"relu","relu","rmsprop",0.001,128,23135.9128639915,28675.5093399864,822284835.90765
128,64,32,3,0.3,"relu","relu","rmsprop",0.001,128,23040.1094637784,28583.8987024911,817039265.034274
256,64,32,3,0.3,"relu","relu","rmsprop",0.001,128,23316.405769117,28654.5488891634,821083172.041454
64,128,32,3,0.3,"relu","relu","rmsprop",0.001,128,23075.037257339,28550.4764837046,815129707.446568
128,128,32,3,0.3,"relu","relu","rmsprop",0.001,128,22632.2101421934,28368.3351961186,804762441.799339
256,128,32,3,0.3,"relu","relu","rmsprop",0.001,128,22167.1192441998,28184.0395946005,794340087.870008
64,32,64,3,0.3,"relu","relu","rmsprop",0.001,128,23135.4996596828,28664.2681950879,821640271.159925
128,32,64,3,0.3,"relu","relu","rmsprop",0.001,128,23234.4454752604,28681.6177972476,822635199.467388
256,32,64,3,0.3,"relu","relu","rmsprop",0.001,128,22825.1234093868,28476.9252572692,810935272.108095
64,64,64,3,0.3,"relu","relu","rmsprop",0.001,128,22678.8995028409,28484.2823018141,811354338.249442
128,64,64,3,0.3,"relu","relu","rmsprop",0.001,128,22246.4658129143,28217.4084867824,796222141.709938
256,64,64,3,0.3,"relu","relu","rmsprop",0.001,128,23015.0735381155,28505.2014242253,812546508.235655
64,128,64,3,0.3,"relu","relu","rmsprop",0.001,128,22728.5426025391,28381.4801703822,805508416.661797
128,128,64,3,0.3,"relu","relu","rmsprop",0.001,128,21699.4780236446,27936.5537175377,780451033.612867
256,128,64,3,0.3,"relu","relu","rmsprop",0.001,128,21676.1808749112,27911.1738972503,779033628.322546
64,32,16,3,0.2,"tanh","relu","rmsprop",0.001,128,22254.2395335689,36257.0786166756,1314575749.81579
128,32,16,3,0.2,"tanh","relu","rmsprop",0.001,128,22254.867516113,36257.469996248,1314604130.52882
256,32,16,3,0.2,"tanh","relu","rmsprop",0.001,128,22255.0702609149,36257.5963550327,1314613293.44448
64,64,16,3,0.2,"tanh","relu","rmsprop",0.001,128,22254.8236937667,36257.4426844799,1314602150.01834
128,64,16,3,0.2,"tanh","relu","rmsprop",0.001,128,22255.4529142091,36257.8348420727,1314630587.43502
256,64,16,3,0.2,"tanh","relu","rmsprop",0.001,128,22256.9800409837,36258.7866431899,1314699608.83636
64,128,16,3,0.2,"tanh","relu","rmsprop",0.001,128,22256.370234316,36258.4065684989,1314672046.88657
128,128,16,3,0.2,"tanh","relu","rmsprop",0.001,128,22254.9655749292,36257.5311103889,1314608562.22082
256,128,16,3,0.2,"tanh","relu","rmsprop",0.001,128,22270.8047997735,36267.3688196889,1315322041.10334
64,32,32,3,0.2,"tanh","relu","rmsprop",0.001,128,22231.9674992417,36243.2024666276,1313569725.03696
128,32,32,3,0.2,"tanh","relu","rmsprop",0.001,128,22230.9167545492,36242.5480384092,1313522288.3164
256,32,32,3,0.2,"tanh","relu","rmsprop",0.001,128,22232.373924082,36243.4556028988,1313588074.0393
64,64,32,3,0.2,"tanh","relu","rmsprop",0.001,128,22234.4992919113,36244.7794068369,1313684034.25027
128,64,32,3,0.2,"tanh","relu","rmsprop",0.001,128,22231.917205406,36243.1711421395,1313567454.43841
256,64,32,3,0.2,"tanh","relu","rmsprop",0.001,128,22231.9213379947,36243.1737160473,1313567641.01158
64,128,32,3,0.2,"tanh","relu","rmsprop",0.001,128,22232.0086445664,36243.2280934293,1313571582.63234
128,128,32,3,0.2,"tanh","relu","rmsprop",0.001,128,22233.0878212669,36243.9002510642,1313620305.40909
256,128,32,3,0.2,"tanh","relu","rmsprop",0.001,128,22232.7614594662,36243.6969767272,1313605570.54083
64,32,64,3,0.2,"tanh","relu","rmsprop",0.001,128,22192.9931904186,36218.941478855,1311811721.84872
128,32,64,3,0.2,"tanh","relu","rmsprop",0.001,128,22188.7764473539,36216.3182306737,1311621706.18543
256,32,64,3,0.2,"tanh","relu","rmsprop",0.001,128,22189.2643254598,36216.6217249661,1311643689.16929
64,64,64,3,0.2,"tanh","relu","rmsprop",0.001,128,22186.2309529276,36214.7348240868,1311507018.37892
128,64,64,3,0.2,"tanh","relu","rmsprop",0.001,128,22190.3266342625,36217.2825694942,1311691556.71859
256,64,64,3,0.2,"tanh","relu","rmsprop",0.001,128,22191.0201796329,36217.7140236906,1311722809.10183
64,128,64,3,0.2,"tanh","relu","rmsprop",0.001,128,22186.5325790174,36214.9224423607,1311520607.5062
128,128,64,3,0.2,"tanh","relu","rmsprop",0.001,128,22190.8957812569,36217.6366348995,1311717203.41761
256,128,64,3,0.2,"tanh","relu","rmsprop",0.001,128,22189.2033434781,36216.5837894672,1311640941.3795
64,32,16,3,0.3,"tanh","relu","rmsprop",0.001,128,22254.8967654488,36257.4882255755,1314605452.42775
128,32,16,3,0.3,"tanh","relu","rmsprop",0.001,128,22254.7483717023,36257.395740958,1314598745.91644
256,32,16,3,0.3,"tanh","relu","rmsprop",0.001,128,22257.4111902064,36259.0553698883,1314719096.31663
64,64,16,3,0.3,"tanh","relu","rmsprop",0.001,128,22256.4375184955,36258.44850444,1314675087.94913
128,64,16,3,0.3,"tanh","relu","rmsprop",0.001,128,22254.5923251528,36257.2984872441,1314591693.59311
256,64,16,3,0.3,"tanh","relu","rmsprop",0.001,128,22257.2526753743,36258.9565703769,1314711931.57248
64,128,16,3,0.3,"tanh","relu","rmsprop",0.001,128,22255.6873484525,36257.9809535008,1314641182.82443
128,128,16,3,0.3,"tanh","relu","rmsprop",0.001,128,22255.8810766971,36258.1016956006,1314649938.56852
256,128,16,3,0.3,"tanh","relu","rmsprop",0.001,128,22257.7783725912,36259.2842299317,1314735692.86697
64,32,32,3,0.3,"tanh","relu","rmsprop",0.001,128,22234.845073122,36244.9947872677,1313699647.12906
128,32,32,3,0.3,"tanh","relu","rmsprop",0.001,128,22232.3744951306,36243.4559585707,1313588099.82085
256,32,32,3,0.3,"tanh","relu","rmsprop",0.001,128,22238.8958778959,36247.518113214,1313882569.36778
64,64,32,3,0.3,"tanh","relu","rmsprop",0.001,128,22235.5241588824,36245.417782832,1313730310.25204
128,64,32,3,0.3,"tanh","relu","rmsprop",0.001,128,22237.9424370852,36246.9241699925,1313839511.78518
256,64,32,3,0.3,"tanh","relu","rmsprop",0.001,128,22231.1762021961,36242.7096266582,1313534001.08227
64,128,32,3,0.3,"tanh","relu","rmsprop",0.001,128,22232.509600726,36243.5401078882,1313594199.5521
128,128,32,3,0.3,"tanh","relu","rmsprop",0.001,128,22231.1866426179,36242.7161291485,1313534472.41804
256,128,32,3,0.3,"tanh","relu","rmsprop",0.001,128,22232.7770731377,36243.7067016542,1313606275.47553
64,32,64,3,0.3,"tanh","relu","rmsprop",0.001,128,22190.1240017053,36217.1565136073,1311682425.93113
128,32,64,3,0.3,"tanh","relu","rmsprop",0.001,128,22185.3184022036,36214.1672062975,1311465906.44567
256,32,64,3,0.3,"tanh","relu","rmsprop",0.001,128,22196.5754758661,36221.1702775893,1311973176.27812
64,64,64,3,0.3,"tanh","relu","rmsprop",0.001,128,22193.5120855389,36219.2643069102,1311835106.93382
128,64,64,3,0.3,"tanh","relu","rmsprop",0.001,128,22191.8863555446,36218.2528828352,1311761841.885
256,64,64,3,0.3,"tanh","relu","rmsprop",0.001,128,22187.5367307374,36215.5470591907,1311565848.79646
64,128,64,3,0.3,"tanh","relu","rmsprop",0.001,128,22189.2785865899,36216.6305962621,1311644331.74611
128,128,64,3,0.3,"tanh","relu","rmsprop",0.001,128,22183.3074473757,36212.9164201621,1311375315.65365
256,128,64,3,0.3,"tanh","relu","rmsprop",0.001,128,22184.2407132929,36213.4968898262,1311417356.98945
64,32,16,3,0.2,"elu","relu","rmsprop",0.001,128,24107.5380415483,29237.9679538355,854858770.06951
128,32,16,3,0.2,"elu","relu","rmsprop",0.001,128,23784.8340879498,29009.0103040827,841522678.822377
256,32,16,3,0.2,"elu","relu","rmsprop",0.001,128,23557.5323301373,28884.4986025029,834314259.517993
64,64,16,3,0.2,"elu","relu","rmsprop",0.001,128,24157.1531575521,29180.0149144945,851473270.410119
128,64,16,3,0.2,"elu","relu","rmsprop",0.001,128,23544.7141483191,28877.4632761756,833907885.266869
256,64,16,3,0.2,"elu","relu","rmsprop",0.001,128,23739.7074899384,28925.9244172851,836709103.394489
64,128,16,3,0.2,"elu","relu","rmsprop",0.001,128,23831.0679302794,28999.9907673215,840999464.504731
128,128,16,3,0.2,"elu","relu","rmsprop",0.001,128,23569.4393347538,28828.2263043146,831066631.852778
256,128,16,3,0.2,"elu","relu","rmsprop",0.001,128,23252.759543679,28677.657610605,822408046.031093
64,32,32,3,0.2,"elu","relu","rmsprop",0.001,128,23804.9234138258,29021.3909997612,842241135.561018
128,32,32,3,0.2,"elu","relu","rmsprop",0.001,128,23680.4884736032,28939.3976809619,837488738.13686
256,32,32,3,0.2,"elu","relu","rmsprop",0.001,128,23856.1919093277,29017.738093273,842029124.049786
64,64,32,3,0.2,"elu","relu","rmsprop",0.001,128,23956.4689423532,29054.7097493883,844176158.621199
128,64,32,3,0.2,"elu","relu","rmsprop",0.001,128,23216.7891290838,28688.3174015755,823019555.33354
256,64,32,3,0.2,"elu","relu","rmsprop",0.001,128,23448.164025509,28783.2261177281,828474105.744265
64,128,32,3,0.2,"elu","relu","rmsprop",0.001,128,23691.8819543087,28942.4397288741,837664817.45951
128,128,32,3,0.2,"elu","relu","rmsprop",0.001,128,23168.2761082505,28657.1209671245,821230582.124406
256,128,32,3,0.2,"elu","relu","rmsprop",0.001,128,22976.490123402,28524.8814171932,813668859.864936
64,32,64,3,0.2,"elu","relu","rmsprop",0.001,128,23763.5708007812,28969.750875586,839246465.793515
128,32,64,3,0.2,"elu","relu","rmsprop",0.001,128,23944.4682617188,29000.9344333393,841054198.006845
256,32,64,3,0.2,"elu","relu","rmsprop",0.001,128,23529.6001198509,28826.144487157,830946605.994454
64,64,64,3,0.2,"elu","relu","rmsprop",0.001,128,23279.3181078362,28705.6462088703,824014124.268828
128,64,64,3,0.2,"elu","relu","rmsprop",0.001,128,22949.9332534328,28597.9244290043,817841281.647042
256,64,64,3,0.2,"elu","relu","rmsprop",0.001,128,23173.4912257339,28561.9539877575,815785215.598777
64,128,64,3,0.2,"elu","relu","rmsprop",0.001,128,23144.8469756155,28631.4795314029,819761620.157145
128,128,64,3,0.2,"elu","relu","rmsprop",0.001,128,22820.8317205256,28447.0381481399,809233979.401726
256,128,64,3,0.2,"elu","relu","rmsprop",0.001,128,22635.861328125,28370.9790205497,804912450.584471
64,32,16,3,0.3,"elu","relu","rmsprop",0.001,128,24433.7487275095,29351.4210497142,861505917.637603
128,32,16,3,0.3,"elu","relu","rmsprop",0.001,128,23788.408425071,28973.336328848,839454218.024544
256,32,16,3,0.3,"elu","relu","rmsprop",0.001,128,23649.1582179214,28952.1736069076,838228356.564518
64,64,16,3,0.3,"elu","relu","rmsprop",0.001,128,24157.5774443655,29219.7499978862,853793789.938971
128,64,16,3,0.3,"elu","relu","rmsprop",0.001,128,23822.5332179214,28938.5211176985,837438004.479485
256,64,16,3,0.3,"elu","relu","rmsprop",0.001,128,23454.1962150805,28793.5481127473,829068412.921093
64,128,16,3,0.3,"elu","relu","rmsprop",0.001,128,23854.6032492898,28999.3405352408,840961751.478862
128,128,16,3,0.3,"elu","relu","rmsprop",0.001,128,23187.0972715436,28654.2053686976,821063485.311496
256,128,16,3,0.3,"elu","relu","rmsprop",0.001,128,22721.8587387547,28492.0352527039,811796072.841321
64,32,32,3,0.3,"elu","relu","rmsprop",0.001,128,23993.2633611506,29140.4607514363,849166452.806001
128,32,32,3,0.3,"elu","relu","rmsprop",0.001,128,23803.8950491241,28998.79714234,840930235.702584
256,32,32,3,0.3,"elu","relu","rmsprop",0.001,128,23329.8138094815,28725.3081277425,825143327.033749
64,64,32,3,0.3,"elu","relu","rmsprop",0.001,128,24067.1758848248,29181.7247897329,851573061.70371
128,64,32,3,0.3,"elu","relu","rmsprop",0.001,128,23168.7070238518,28700.8841401648,823740750.427165
256,64,32,3,0.3,"elu","relu","rmsprop",0.001,128,23076.8251953125,28641.2504175996,820321225.483652
64,128,32,3,0.3,"elu","relu","rmsprop",0.001,128,23606.4719460227,28873.678215438,833689293.688658
128,128,32,3,0.3,"elu","relu","rmsprop",0.001,128,23319.1213822798,28707.8890468701,824142893.527402
256,128,32,3,0.3,"elu","relu","rmsprop",0.001,128,22691.9890728575,28430.9540699265,808319149.326268
64,32,64,3,0.3,"elu","relu","rmsprop",0.001,128,23442.1342773438,28879.8995330337,834048597.038118
128,32,64,3,0.3,"elu","relu","rmsprop",0.001,128,24150.3897224195,29138.0138144266,849023849.049716
256,32,64,3,0.3,"elu","relu","rmsprop",0.001,128,23488.4348366477,28824.6145566838,830858404.341388
64,64,64,3,0.3,"elu","relu","rmsprop",0.001,128,23500.7472848603,28833.5168700631,831371695.096215
128,64,64,3,0.3,"elu","relu","rmsprop",0.001,128,23248.792820786,28690.0879911714,823121148.94116
256,64,64,3,0.3,"elu","relu","rmsprop",0.001,128,23264.1331898082,28693.0734853594,823292466.036236
64,128,64,3,0.3,"elu","relu","rmsprop",0.001,128,23180.0471043442,28643.5999637006,820455818.88051
128,128,64,3,0.3,"elu","relu","rmsprop",0.001,128,22677.1845185251,28447.1023857106,809237634.1431
256,128,64,3,0.3,"elu","relu","rmsprop",0.001,128,22590.708984375,28360.4750994856,804316547.868545
64,32,16,3,0.2,"relu","relu","sgd",0.001,128,4.54947893988746e+27,4.59718185297827e+27,2.11340809893527e+55
128,32,16,3,0.2,"relu","relu","sgd",0.001,128,4.74905691679422e+20,4.81720467570823e+20,2.32054608876652e+41
256,32,16,3,0.2,"relu","relu","sgd",0.001,128,1585833745746.11,1599450066188.39,2.55824051423004e+24
64,64,16,3,0.2,"relu","relu","sgd",0.001,128,36541618770.1136,37010386809.1376,1.36976873176199e+21
